Timestamp, Latitude, Northing, Longitude, Easting, Northing2, Zone
1487795452207020, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795453207481, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795454206852, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795455207456, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795456207922, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795457207005, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795458206792, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795459207466, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795460206692, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795461207187, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795462206309, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795463222553, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795464207710, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795465206014, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795466224460, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795467254456, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795468224581, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795469208216, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795470208432, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795471208618, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795472225294, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795473237360, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795474229211, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795475207452, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795476208741, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795477207480, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795478207576, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795479209293, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795480207770, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795481207547, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795482207450, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795483207701, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795484207222, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795485207437, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795486206362, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795487207493, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795488206918, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795489206515, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795490206537, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795491208467, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795492207938, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795493207027, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795494210269, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795495208575, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795496207525, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795497239119, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795498207785, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795499207752, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795500206954, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795501207190, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795502206014, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795503207952, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795504206550, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795505206547, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795506206296, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795507207469, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795508208047, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795509207712, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795510207951, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795511207158, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795512207549, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795513206788, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795514223351, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795515223802, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795516227396, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795517209781, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795518226764, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795519227654, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795520210952, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795521211476, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795522210435, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795523227769, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795524228271, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795525210401, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795526210229, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795527257443, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795528210647, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795529207998, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795530210127, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795531208763, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795532208092, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795533240268, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795534209967, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795535211230, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795536211162, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795537210464, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795538210364, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795539210773, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795540211102, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795541210118, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795542209345, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795543209592, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795544209203, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795545210672, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795546210136, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795547209654, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795548210708, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795549209637, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795550211371, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795551210594, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795552209932, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795553211312, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795554209598, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795555209740, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795556210305, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795557209958, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795558209162, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795559209806, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795560210149, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795561209722, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795562208654, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795563238630, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795564227102, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795565208823, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795566209465, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795567226794, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795568226938, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795569210165, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795570225820, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795571210169, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795572211743, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795573211044, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795574228639, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795575212444, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795576211019, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795577227830, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795578210670, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795579211067, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795580211326, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795581228275, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795582214017, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795583214690, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795584214559, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795585214041, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795586214943, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795587245316, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795588214442, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795589213623, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795590214759, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795591214920, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795592214560, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795593262074, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795594214322, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795595213992, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795596213683, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795597213341, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795598212582, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795599213933, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795600212792, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795601212667, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795602213161, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795603212797, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795604212783, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795605213531, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795606211484, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795607214108, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795608218677, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795609214583, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795610213857, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795611215477, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795612212547, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795613213160, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795614230950, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795615214063, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795616213102, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795617262530, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795618231085, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795619212984, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795620231376, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795621212963, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795622213684, 42.3387233333, 4689500.94907, -71.09005, 327824.41898, 4689500.94907, 19
1487795623261964, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795624213396, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795625217608, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795626213260, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795627213086, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795628232312, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795629213697, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795630213215, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795631213810, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795632213575, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795633213357, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795634212955, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795635214786, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795636214216, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795637213796, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795638213285, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795639213323, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795640215200, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795641213828, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795642213067, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795643231141, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795644213149, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795645212286, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795646211995, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795647244420, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795648213564, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795649212792, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795650211905, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795651212413, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795652212761, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795653243156, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795654212335, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795655212402, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795656212040, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795657211534, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795658212265, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795659213293, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795660212962, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795661213017, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795662212517, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795663211735, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795664229506, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795665212406, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795666211843, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795667230108, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795668209818, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795669209592, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795670211687, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795671230969, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795672212439, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795673212569, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795674229959, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795675212265, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795676212795, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795677243955, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795678210672, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795679229226, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795680213115, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795681212206, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795682211783, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795683242436, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795684212143, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795685211615, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795686212887, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795687213247, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795688212740, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795689212634, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795690211989, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795691212606, 42.33872, 4689500.57893, -71.09005, 327824.409882, 4689500.57893, 19
1487795692212720, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795693229872, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795694212227, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795695213204, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795696212291, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795697212359, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795698211872, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795699212369, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795700212508, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795701212260, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795702211583, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795703212215, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795704208939, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795705211045, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795706210626, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795707211504, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795708209831, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795709210467, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795710210035, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795711210779, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795712211630, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795713258117, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795714228142, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795715211663, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795716209010, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795717208682, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795718208826, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795719228282, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795720209011, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795721209367, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795722208478, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795723210049, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795724208829, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795725226236, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795726208559, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795727209034, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795728208640, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795729208490, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795730226212, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795731209561, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795732209507, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795733208395, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795734208965, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795735207829, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795736208725, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795737209793, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795738209329, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795739208963, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795740207767, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795741207129, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795742208339, 42.3387183333, 4689500.39386, -71.09005, 327824.405333, 4689500.39386, 19
1487795743241113, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795744227430, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795745211501, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795746211766, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795747212201, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795748211864, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795749212775, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795750212639, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795751212336, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795752212686, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
